update,stage,num_jobs,max_steps,batch_arrival_seed,mean_undiscounted_return,mean_discounted_return,policy_loss,entropy,total_loss,grad_norm,env_steps_this_update,env_steps_cumulative
263,2,100,300,651,84.95089999999999,33.35661637668845,-0.00045987105113454163,0.6070876121520996,-0.0065307472832500935,0.3051934838294983,5025,840472
264,2,100,300,891,88.9826375,36.52394092050439,-0.1003171056509018,0.5771207213401794,-0.1060883104801178,0.23988990485668182,4249,844721
265,2,100,300,748,104.2520375,44.275498299818956,0.07687561213970184,0.6381827592849731,0.07049378752708435,0.20285475254058838,4738,849459
266,2,100,300,816,81.59053750000001,28.678368052116518,-0.04972686991095543,0.6178901791572571,-0.055905770510435104,0.18409018218517303,4190,853649
267,2,100,300,812,125.2628375,40.523683806816976,-0.04808518663048744,0.6246590614318848,-0.05433177575469017,0.2671600878238678,4527,858176
268,2,100,300,889,62.671324999999996,29.235066371409182,0.058036282658576965,0.5651938915252686,0.05238434299826622,0.20844492316246033,2898,861074
269,2,100,300,827,86.9018,36.088883480675435,-0.13395476341247559,0.6642082333564758,-0.14059685170650482,0.20943717658519745,5371,866445
270,2,100,300,639,105.62808749999999,37.581686386536774,0.0935797244310379,0.6141026616096497,0.08743869513273239,0.3354429602622986,5275,871720
271,2,100,300,898,85.570525,31.55768579709662,-0.14145758748054504,0.6410960555076599,-0.1478685438632965,0.3521285355091095,5418,877138
272,2,100,300,313,79.5431375,36.511695583189294,0.21063807606697083,0.5741978883743286,0.20489609241485596,0.8949482440948486,2481,879619
273,2,100,300,426,89.47481249999998,40.9923314403907,0.22609280049800873,0.5784037709236145,0.22030876576900482,0.4086141586303711,2431,882050
274,2,100,300,906,81.4888,36.138162400434496,0.008898014202713966,0.6638409495353699,0.0022596046328544617,0.3584623634815216,5518,887568
275,2,100,300,516,74.1418875,28.65623602745626,0.11787880212068558,0.7066987156867981,0.11081181466579437,0.33949872851371765,5344,892912
276,2,100,300,617,82.076425,34.0848246369153,0.012775539420545101,0.6937460899353027,0.005838078446686268,0.17735521495342255,6437,899349
