variant,seed,step,action,forced_execute,score_Execute_Ready_Job,score_Defer_Job,score_Scale_Up,score_Scale_Down,score_Reprioritize_Queue,score_Pause_LowPriority_Job
gamma_0,103,250,Execute_Ready_Job,True,5.1484,-7.5324,-6.0,-20.0,1.0162,22.2
gamma_0,103,251,Execute_Ready_Job,True,5.1388,-7.5268,-6.0,-20.0,1.0134,22.2
gamma_0,103,252,Execute_Ready_Job,True,5.1388,-7.5268,-6.0,-20.0,1.0134,22.2
gamma_0,103,253,Scale_Up,False,-10000.0,-7.5028,113.4668,-20.0,1.0134,22.32
gamma_0,103,254,Execute_Ready_Job,True,5.1148,-7.4548,-25.0,-20.0,1.0134,22.56
gamma_0,103,255,Execute_Ready_Job,True,5.122,-7.4908,-25.0,-20.0,1.0134,22.38
gamma_0,103,256,Execute_Ready_Job,True,5.1292,-7.5268,-6.0,-20.0,1.0134,22.2
gamma_0,103,257,Execute_Ready_Job,True,5.1124,-7.4428,-6.0,-20.0,1.0134,22.62
gamma_0,103,258,Execute_Ready_Job,True,5.1292,-7.528,-6.0,-20.0,1.014,21.0
gamma_0,103,259,Execute_Ready_Job,True,5.1388,-7.528,-6.0,-20.0,1.014,21.0
gamma_0,103,260,Execute_Ready_Job,True,5.146,-7.384,-6.0,-20.0,1.222,20.6
gamma_0,103,261,Execute_Ready_Job,True,5.1604,-7.544,-6.0,-20.0,1.022,19.8
gamma_0,103,262,Execute_Ready_Job,True,5.17,-7.544,-6.0,-20.0,1.022,19.8
gamma_0,103,263,Execute_Ready_Job,True,5.1868,-7.544,-6.0,-20.0,1.022,19.8
gamma_0,103,264,Execute_Ready_Job,True,5.1964,-7.544,-6.0,-20.0,1.022,19.8
gamma_0,103,265,Execute_Ready_Job,True,5.194,-7.544,-6.0,-20.0,1.022,19.8
gamma_0,103,266,Scale_Up,False,5.2108,-7.544,38.364,-20.0,1.022,19.8
gamma_0,103,267,Execute_Ready_Job,True,5.194,-7.5672,-25.0,-20.0,1.0336,18.6
gamma_0,103,268,Execute_Ready_Job,True,5.206,-7.5672,-25.0,-20.0,1.0336,18.6
gamma_0,103,269,Execute_Ready_Job,True,5.2156,-7.5672,-6.0,-20.0,1.0336,18.6
gamma_0,103,270,Scale_Up,False,2.644113,-7.5672,97.6272,-20.0,1.0336,18.6
gamma_0,103,271,Execute_Ready_Job,True,5.23,-7.5672,-25.0,-20.0,1.0336,18.6
gamma_0,103,272,Execute_Ready_Job,True,5.2108,-7.5672,-25.0,-20.0,1.0336,18.6
gamma_0,103,273,Execute_Ready_Job,True,5.23,-7.5672,-6.0,-20.0,1.0336,18.6
gamma_0,103,274,Execute_Ready_Job,True,5.242,-7.5656,-6.0,-20.0,1.0328,18.6
gamma_0,103,275,Execute_Ready_Job,True,5.2324,-7.5636,-6.0,-20.0,1.0318,18.6
gamma_0,103,276,Execute_Ready_Job,True,5.2348,-7.4056,-6.0,-20.0,1.2328,19.4
gamma_0,103,277,Execute_Ready_Job,True,5.2204,-7.5656,-6.0,-20.0,1.0328,18.6
gamma_0,103,278,Execute_Ready_Job,True,5.2372,-7.5656,-6.0,-20.0,1.0328,18.6
gamma_0,103,279,Execute_Ready_Job,True,5.218,-7.5656,-6.0,-20.0,1.0328,18.6
gamma_0,103,280,Execute_Ready_Job,True,5.2012,-7.5656,-6.0,-20.0,1.0328,18.6
gamma_0,103,281,Scale_Up,False,4.77028,-7.5656,31.2256,-20.0,1.0328,18.6
gamma_0,103,282,Execute_Ready_Job,True,4.77988,-7.5656,-25.0,-20.0,1.0328,18.6
gamma_0,103,283,Execute_Ready_Job,True,4.78948,-7.5656,-25.0,-20.0,1.0328,18.6
gamma_0,103,284,Scale_Up,False,4.78948,-7.5656,48.8656,-20.0,1.0328,18.6
gamma_0,103,285,Execute_Ready_Job,True,4.80628,-7.5724,-25.0,-20.0,1.0362,17.4
gamma_0,103,286,Execute_Ready_Job,True,4.79908,-7.5724,-25.0,-20.0,1.0362,17.4
gamma_0,103,287,Execute_Ready_Job,True,4.78468,-7.5772,-6.0,-20.0,1.0386,16.2
gamma_0,103,288,Execute_Ready_Job,True,4.78228,-7.5772,-6.0,-20.0,1.0386,16.2
gamma_0,103,289,Execute_Ready_Job,True,4.77508,-7.5772,-6.0,-20.0,1.0386,16.2
gamma_0,103,290,Execute_Ready_Job,True,4.78708,-7.5772,-6.0,-20.0,1.0386,16.2
gamma_0,103,291,Execute_Ready_Job,True,4.79668,-7.5772,-6.0,-20.0,1.0386,16.2
gamma_0,103,292,Execute_Ready_Job,True,4.80388,-7.5772,-6.0,-20.0,1.0386,16.2
gamma_0,103,293,Execute_Ready_Job,True,4.81588,-7.5752,-6.0,-20.0,1.0376,15.0
gamma_0,103,294,Execute_Ready_Job,True,4.80148,-7.5752,-6.0,-20.0,1.0376,15.0
gamma_0,103,295,Execute_Ready_Job,True,4.79188,-7.5752,-6.0,-20.0,1.0376,15.0
gamma_0,103,296,Execute_Ready_Job,True,4.80628,-7.574,-6.0,-20.0,1.037,13.8
gamma_0,103,297,Scale_Up,False,4.80388,-7.574,40.354,-20.0,1.037,13.8
gamma_0,103,298,Execute_Ready_Job,True,4.79668,-7.574,-25.0,-20.0,1.037,13.8
gamma_0,103,299,Execute_Ready_Job,True,4.034053,-7.3816,-25.0,-7.46,1.2208,13.4
gamma_0,104,0,Execute_Ready_Job,True,8.87226,-7.5424,-6.0,-20.0,1.0212,36.6
gamma_0,104,1,Execute_Ready_Job,True,8.88186,-7.5424,-6.0,-20.0,1.0212,36.6
gamma_0,104,2,Execute_Ready_Job,True,8.87466,-7.5424,-6.0,-20.0,1.0212,36.6
gamma_0,104,3,Execute_Ready_Job,True,8.86266,-7.5424,-6.0,-20.0,1.0212,36.6
gamma_0,104,4,Execute_Ready_Job,True,8.86986,-7.5424,-6.0,-20.0,1.0212,36.6
gamma_0,104,5,Scale_Up,False,8.86266,-7.5424,220.8824,-20.0,1.0212,36.6
gamma_0,104,6,Execute_Ready_Job,True,8.85546,-7.5424,-25.0,-20.0,1.0212,36.6
gamma_0,104,7,Execute_Ready_Job,True,8.86986,-7.5424,-25.0,-20.0,1.0212,36.6
gamma_0,104,8,Execute_Ready_Job,True,8.86026,-7.5452,-6.0,-20.0,1.0226,36.6
gamma_0,104,9,Scale_Up,False,8.100127,-7.5452,219.4852,-20.0,1.0226,36.6
gamma_0,104,10,Execute_Ready_Job,True,8.110127,-7.3868,-25.0,-20.0,1.2234,37.4
gamma_0,104,11,Execute_Ready_Job,True,8.102127,-7.5468,-25.0,-20.0,1.0234,36.6
gamma_0,104,12,Scale_Up,False,8.088127,-7.5468,217.0068,-20.0,1.0234,36.6
gamma_0,104,13,Execute_Ready_Job,True,8.098127,-7.5412,-25.0,-20.0,1.0206,36.6
gamma_0,104,14,Execute_Ready_Job,True,8.112127,-7.5412,-25.0,-20.0,1.0206,36.6
gamma_0,104,15,Execute_Ready_Job,True,8.098127,-7.5412,-6.0,-20.0,1.0206,36.6
gamma_0,104,16,Execute_Ready_Job,True,8.110127,-7.5412,-6.0,-20.0,1.0206,36.6
gamma_0,104,17,Execute_Ready_Job,True,8.098127,-7.5412,-6.0,-20.0,1.0206,36.6
gamma_0,104,18,Execute_Ready_Job,True,8.096127,-7.5412,-6.0,-20.0,1.0206,36.6
gamma_0,104,19,Execute_Ready_Job,True,8.088127,-7.5412,-6.0,-20.0,1.0206,36.6
gamma_0,104,20,Execute_Ready_Job,True,8.094127,-7.5412,-6.0,-20.0,1.0206,36.6
gamma_0,104,21,Scale_Up,False,8.106127,-7.5412,216.7212,-20.0,1.0206,36.6
gamma_0,104,22,Execute_Ready_Job,True,8.106127,-7.5388,-25.0,-20.0,1.0194,36.6
gamma_0,104,23,Execute_Ready_Job,True,8.106127,-7.5388,-25.0,-20.0,1.0194,36.6
gamma_0,104,24,Execute_Ready_Job,True,8.102127,-7.5388,-6.0,-20.0,1.0194,36.6
gamma_0,104,25,Scale_Up,False,8.090127,-7.5388,212.0788,-20.0,1.0194,36.6
gamma_0,104,26,Execute_Ready_Job,True,8.078127,-7.5344,-25.0,-79.42,1.0172,36.6
gamma_0,104,27,Execute_Ready_Job,True,8.068127,-7.5344,-25.0,-20.0,1.0172,36.6
gamma_0,104,28,Execute_Ready_Job,True,7.899727,-7.5344,-6.0,-20.0,1.0172,36.6
gamma_0,104,29,Execute_Ready_Job,True,7.903727,-7.5344,-6.0,-20.0,1.0172,36.6
gamma_0,104,30,Execute_Ready_Job,True,7.899727,-7.5344,-6.0,-20.0,1.0172,36.6
gamma_0,104,31,Execute_Ready_Job,True,7.903727,-7.5328,-6.0,-20.0,1.0164,36.6
gamma_0,104,32,Execute_Ready_Job,True,7.889727,-7.5208,-6.0,-20.0,1.0164,36.66
gamma_0,104,33,Execute_Ready_Job,True,7.875727,-7.4368,-6.0,-20.0,1.0164,37.08
gamma_0,104,34,Pause_LowPriority_Job,False,7.863727,-7.3648,-6.0,-20.0,1.0164,37.44
gamma_0,104,35,Execute_Ready_Job,True,7.879727,-7.46,-6.0,-20.0,1.016,36.96
gamma_0,104,36,Execute_Ready_Job,True,7.887727,-7.508,-6.0,-20.0,1.016,36.72
gamma_0,104,37,Execute_Ready_Job,True,7.901727,-7.5264,-6.0,-20.0,1.0132,36.6
gamma_0,104,38,Execute_Ready_Job,True,7.911727,-7.3604,-6.0,-20.0,1.2102,37.4
gamma_0,104,39,Execute_Ready_Job,True,7.909727,-7.5204,-6.0,-20.0,1.0102,36.6
gamma_0,104,40,Execute_Ready_Job,True,7.909727,-7.5204,-6.0,-20.0,1.0102,36.6
gamma_0,104,41,Execute_Ready_Job,True,7.895727,-7.5204,-6.0,-20.0,1.0102,36.6
gamma_0,104,42,Execute_Ready_Job,True,7.897727,-7.5204,-6.0,-20.0,1.0102,36.6
gamma_0,104,43,Execute_Ready_Job,True,7.891727,-7.5204,-6.0,-20.0,1.0102,36.6
gamma_0,104,44,Execute_Ready_Job,True,7.907727,-7.5216,-6.0,-20.0,1.0108,36.6
gamma_0,104,45,Execute_Ready_Job,True,7.911727,-7.5216,-6.0,-20.0,1.0108,36.6
gamma_0,104,46,Execute_Ready_Job,True,7.915727,-7.5216,-6.0,-20.0,1.0108,36.6
gamma_0,104,47,Execute_Ready_Job,True,7.931727,-7.5216,-6.0,-20.0,1.0108,36.6
gamma_0,104,48,Execute_Ready_Job,True,7.931727,-7.5184,-6.0,-20.0,1.0092,36.6
gamma_0,104,49,Execute_Ready_Job,True,7.937727,-7.5184,-6.0,-20.0,1.0092,36.6
gamma_0,104,50,Execute_Ready_Job,True,7.951727,-7.5184,-6.0,-20.0,1.0092,36.6
gamma_0,104,51,Scale_Up,False,7.949727,-7.5184,192.9384,-20.0,1.0092,36.6
gamma_0,104,52,Execute_Ready_Job,True,7.957727,-7.5184,-25.0,-20.0,1.0092,36.6
gamma_0,104,53,Execute_Ready_Job,True,7.959727,-7.5184,-25.0,-20.0,1.0092,36.6
gamma_0,104,54,Execute_Ready_Job,True,7.955727,-7.5216,-6.0,-20.0,1.0108,36.6
gamma_0,104,55,Execute_Ready_Job,True,7.943727,-7.5152,-6.0,-20.0,1.0076,36.6
gamma_0,104,56,Execute_Ready_Job,True,7.933727,-7.5152,-6.0,-20.0,1.0076,36.6
gamma_0,104,57,Scale_Up,False,7.09388,-7.5152,333.8952,-20.0,1.0076,36.6
gamma_0,104,58,Execute_Ready_Job,True,7.923727,-7.5152,-25.0,-20.0,1.0076,36.6
gamma_0,104,59,Execute_Ready_Job,True,7.911727,-7.5152,-25.0,-20.0,1.0076,36.6
gamma_0,104,60,Execute_Ready_Job,True,7.917727,-7.5152,-6.0,-20.0,1.0076,36.6
gamma_0,104,61,Execute_Ready_Job,True,7.931727,-7.5152,-6.0,-20.0,1.0076,36.6
gamma_0,104,62,Execute_Ready_Job,True,7.929727,-7.51,-6.0,-20.0,1.005,36.6
gamma_0,104,63,Execute_Ready_Job,True,7.919727,-7.51,-6.0,-20.0,1.005,36.6
gamma_0,104,64,Execute_Ready_Job,True,7.925727,-7.51,-6.0,-20.0,1.005,36.6
gamma_0,104,65,Execute_Ready_Job,True,7.937727,-7.51,-6.0,-20.0,1.005,36.6
gamma_0,104,66,Execute_Ready_Job,True,7.935727,-7.51,-6.0,-20.0,1.005,36.6
gamma_0,104,67,Execute_Ready_Job,True,7.927727,-7.508,-6.0,-20.0,1.004,36.6
gamma_0,104,68,Execute_Ready_Job,True,7.933727,-7.348,-6.0,-20.0,1.204,37.4
gamma_0,104,69,Execute_Ready_Job,True,7.923727,-7.346,-6.0,-20.0,1.203,37.4
gamma_0,104,70,Execute_Ready_Job,True,7.929727,-7.506,-6.0,-20.0,1.003,36.6
gamma_0,104,71,Execute_Ready_Job,True,7.937727,-7.506,-6.0,-20.0,1.003,36.6
gamma_0,104,72,Execute_Ready_Job,True,7.937727,-7.506,-6.0,-20.0,1.003,36.6
gamma_0,104,73,Execute_Ready_Job,True,7.933727,-7.506,-6.0,-20.0,1.003,36.6
gamma_0,104,74,Execute_Ready_Job,True,7.927727,-7.506,-6.0,-20.0,1.003,36.6
gamma_0,104,75,Execute_Ready_Job,True,7.919727,-7.506,-6.0,-20.0,1.003,36.6
gamma_0,104,76,Execute_Ready_Job,True,7.911727,-7.5116,-6.0,-20.0,1.0058,36.6
gamma_0,104,77,Execute_Ready_Job,True,7.915727,-7.5116,-6.0,-20.0,1.0058,36.6
gamma_0,104,78,Scale_Up,False,7.08968,-7.5116,314.6516,-20.0,1.0058,36.6
gamma_0,104,79,Execute_Ready_Job,True,7.919727,-7.5116,-25.0,-20.0,1.0058,36.6
gamma_0,104,80,Execute_Ready_Job,True,7.08268,-7.5116,-25.0,-20.0,1.0058,36.6
gamma_0,104,81,Scale_Up,False,7.07988,-7.5116,311.0916,-20.0,1.0058,36.6
gamma_0,104,82,Execute_Ready_Job,True,7.917727,-7.5124,-25.0,-20.0,1.0062,36.6
gamma_0,104,83,Execute_Ready_Job,True,7.925727,-7.5124,-25.0,-20.0,1.0062,36.6
gamma_0,104,84,Execute_Ready_Job,True,7.917727,-7.5124,-6.0,-20.0,1.0062,36.6
gamma_0,104,85,Execute_Ready_Job,True,7.913727,-7.5136,-6.0,-20.0,1.0068,36.6
gamma_0,104,86,Execute_Ready_Job,True,7.919727,-7.5136,-6.0,-20.0,1.0068,36.6
gamma_0,104,87,Execute_Ready_Job,True,7.921727,-7.5136,-6.0,-20.0,1.0068,36.6
gamma_0,104,88,Execute_Ready_Job,True,7.923727,-7.5212,-6.0,-20.0,1.0106,36.6
gamma_0,104,89,Execute_Ready_Job,True,7.915727,-7.5212,-6.0,-20.0,1.0106,36.6
gamma_0,104,90,Execute_Ready_Job,True,7.911727,-7.5212,-6.0,-20.0,1.0106,36.6
gamma_0,104,91,Execute_Ready_Job,True,7.901727,-7.5212,-6.0,-20.0,1.0106,36.6
gamma_0,104,92,Execute_Ready_Job,True,7.909727,-7.5212,-6.0,-20.0,1.0106,36.6
gamma_0,104,93,Execute_Ready_Job,True,7.899727,-7.3572,-6.0,-20.0,1.2086,37.4
gamma_0,104,94,Execute_Ready_Job,True,7.07708,-7.5172,-6.0,-20.0,1.0086,36.6
gamma_0,104,95,Execute_Ready_Job,True,7.06588,-7.4692,-6.0,-20.0,1.0086,36.84
gamma_0,104,96,Execute_Ready_Job,True,7.06728,-7.4812,-6.0,-20.0,1.0086,36.78
gamma_0,104,97,Execute_Ready_Job,True,7.07708,-7.5172,-6.0,-20.0,1.0086,36.6
gamma_0,104,98,Scale_Up,False,7.08268,-7.5172,170.2572,-20.0,1.0086,36.6
gamma_0,104,99,Execute_Ready_Job,True,7.07288,-7.5172,-25.0,-20.0,1.0086,36.6
gamma_0,104,100,Execute_Ready_Job,True,7.07288,-7.5172,-25.0,-20.0,1.0086,36.6
gamma_0,104,101,Execute_Ready_Job,True,7.06448,-7.4524,-6.0,-20.0,1.0062,36.9
gamma_0,104,102,Execute_Ready_Job,True,7.06308,-7.4404,-6.0,-20.0,1.0062,36.96
gamma_0,104,103,Execute_Ready_Job,True,7.07008,-7.5004,-6.0,-20.0,1.0062,36.66
gamma_0,104,104,Execute_Ready_Job,True,7.06028,-7.418,-6.0,-20.0,1.007,37.08
gamma_0,104,105,Execute_Ready_Job,True,7.06588,-7.466,-6.0,-20.0,1.007,36.84
gamma_0,104,106,Execute_Ready_Job,True,7.012973,-7.4548,-6.0,-20.0,1.0074,36.9
gamma_0,104,107,Execute_Ready_Job,True,7.010973,-7.4428,-6.0,-20.0,1.0074,36.96
gamma_0,104,108,Pause_LowPriority_Job,False,7.002973,-7.3948,-6.0,-20.0,1.0074,37.2
gamma_0,104,109,Pause_LowPriority_Job,False,6.992973,-7.3348,-6.0,-20.0,1.0074,37.5
gamma_0,104,110,Execute_Ready_Job,True,7.006973,-7.4188,-6.0,-20.0,1.0074,37.08
gamma_0,104,111,Execute_Ready_Job,True,7.012973,-7.4548,-6.0,-20.0,1.0074,36.9
gamma_0,104,112,Execute_Ready_Job,True,7.010973,-7.4428,-6.0,-20.0,1.0074,36.96
gamma_0,104,113,Pause_LowPriority_Job,False,7.002973,-7.2372,-6.0,-20.0,1.2086,38.0
gamma_0,104,114,Execute_Ready_Job,True,7.010973,-7.4452,-6.0,-20.0,1.0086,36.96
gamma_0,104,115,Scale_Up,False,6.4355,-7.3612,283.5772,-20.0,1.0086,37.38
gamma_0,104,116,Pause_LowPriority_Job,False,7.002973,-7.232,-25.0,-20.0,1.206,38.0
gamma_0,104,117,Pause_LowPriority_Job,False,6.988973,-7.308,-25.0,-20.0,1.006,37.62
gamma_0,104,118,Pause_LowPriority_Job,False,6.990973,-7.32,-6.0,-20.0,1.006,37.56
gamma_0,104,119,Pause_LowPriority_Job,False,6.982973,-7.2684,-6.0,-20.0,1.0042,37.8
gamma_0,104,120,Pause_LowPriority_Job,False,6.982973,-7.2684,-6.0,-20.0,1.0042,37.8
gamma_0,104,121,Pause_LowPriority_Job,False,6.982973,-7.2684,-6.0,-20.0,1.0042,37.8
gamma_0,104,122,Pause_LowPriority_Job,False,6.986973,-7.2924,-6.0,-20.0,1.0042,37.68
gamma_0,104,123,Pause_LowPriority_Job,False,6.990973,-7.3164,-6.0,-20.0,1.0042,37.56
gamma_0,104,124,Execute_Ready_Job,True,7.004973,-7.4004,-6.0,-20.0,1.0042,37.14
gamma_0,104,125,Execute_Ready_Job,True,7.018973,-7.4844,-6.0,-20.0,1.0042,36.72
gamma_0,104,126,Execute_Ready_Job,True,7.018973,-7.4844,-6.0,-20.0,1.0042,36.72
gamma_0,104,127,Execute_Ready_Job,True,7.018973,-7.4844,-6.0,-20.0,1.0042,36.72
gamma_0,104,128,Execute_Ready_Job,True,7.028973,-7.5084,-6.0,-20.0,1.0042,36.6
gamma_0,104,129,Execute_Ready_Job,True,7.036973,-7.5084,-6.0,-20.0,1.0042,36.6
gamma_0,104,130,Scale_Up,False,-10000.0,-7.5084,350.8484,-20.0,1.0042,36.6
gamma_0,104,131,Execute_Ready_Job,True,7.018973,-7.4844,-25.0,-20.0,1.0042,36.72
gamma_0,104,132,Execute_Ready_Job,True,7.006973,-7.4176,-25.0,-20.0,1.0068,37.08
gamma_0,104,133,Pause_LowPriority_Job,False,7.002973,-7.3856,-6.0,-20.0,1.0028,37.2
gamma_0,104,134,Execute_Ready_Job,True,7.008973,-7.4216,-6.0,-20.0,1.0028,37.02
gamma_0,104,135,Pause_LowPriority_Job,False,6.998973,-7.3616,-6.0,-20.0,1.0028,37.32
gamma_0,104,136,Pause_LowPriority_Job,False,6.988973,-7.3016,-6.0,-20.0,1.0028,37.62
gamma_0,104,137,Pause_LowPriority_Job,False,6.990973,-7.3136,-6.0,-20.0,1.0028,37.56
gamma_0,104,138,Pause_LowPriority_Job,False,7.002973,-7.3856,-6.0,-20.0,1.0028,37.2
gamma_0,104,139,Pause_LowPriority_Job,False,6.994973,-7.3376,-6.0,-20.0,1.0028,37.44
gamma_0,104,140,Pause_LowPriority_Job,False,6.992973,-7.3256,-6.0,-20.0,1.0028,37.5
gamma_0,104,141,Pause_LowPriority_Job,False,6.992973,-7.3256,-6.0,-20.0,1.0028,37.5
gamma_0,104,142,Execute_Ready_Job,True,7.006973,-7.4096,-6.0,-20.0,1.0028,37.08
gamma_0,104,143,Pause_LowPriority_Job,False,7.002973,-7.3856,-6.0,-20.0,1.0028,37.2
gamma_0,104,144,Execute_Ready_Job,True,7.006973,-7.4096,-6.0,-20.0,1.0028,37.08
gamma_0,104,145,Execute_Ready_Job,True,7.008973,-7.4216,-6.0,-20.0,1.0028,37.02
gamma_0,104,146,Execute_Ready_Job,True,7.010973,-7.4336,-6.0,-20.0,1.0028,36.96
gamma_0,104,147,Execute_Ready_Job,True,7.024973,-7.5056,-6.0,-20.0,1.0028,36.6
gamma_0,104,148,Execute_Ready_Job,True,7.038973,-7.5056,-6.0,-20.0,1.0028,36.6
gamma_0,104,149,Execute_Ready_Job,True,7.052973,-7.5056,-6.0,-20.0,1.0028,36.6
gamma_0,104,150,Execute_Ready_Job,True,7.056973,-7.5056,-6.0,-20.0,1.0028,36.6
gamma_0,104,151,Execute_Ready_Job,True,7.054973,-7.498,-6.0,-20.0,0.999,36.6
gamma_0,104,152,Execute_Ready_Job,True,7.040973,-7.498,-6.0,-20.0,0.999,36.6
gamma_0,104,153,Execute_Ready_Job,True,7.042973,-7.4892,-6.0,-20.0,0.9946,36.6
gamma_0,104,154,Execute_Ready_Job,True,7.042973,-7.4892,-6.0,-20.0,0.9946,36.6
gamma_0,104,155,Scale_Up,False,-10000.0,-7.4892,327.4692,-20.0,0.9946,36.6
gamma_0,104,156,Execute_Ready_Job,True,7.050973,-7.4892,-25.0,-20.0,0.9946,36.6
gamma_0,104,157,Execute_Ready_Job,True,7.038973,-7.4892,-25.0,-20.0,0.9946,36.6
gamma_0,104,158,Execute_Ready_Job,True,7.052973,-7.482,-6.0,-20.0,0.991,36.6
gamma_0,104,159,Execute_Ready_Job,True,7.046973,-7.482,-6.0,-20.0,0.991,36.6
gamma_0,104,160,Execute_Ready_Job,True,7.056973,-7.482,-6.0,-20.0,0.991,36.6
gamma_0,104,161,Execute_Ready_Job,True,7.050973,-7.482,-6.0,-20.0,0.991,36.6
gamma_0,104,162,Execute_Ready_Job,True,7.066973,-7.482,-6.0,-20.0,0.991,36.6
gamma_0,104,163,Execute_Ready_Job,True,7.076973,-7.482,-6.0,-20.0,0.991,36.6
gamma_0,104,164,Execute_Ready_Job,True,7.070973,-7.4868,-6.0,-20.0,0.9934,36.6
gamma_0,104,165,Execute_Ready_Job,True,7.078973,-7.4868,-6.0,-20.0,0.9934,36.6
gamma_0,104,166,Execute_Ready_Job,True,7.092973,-7.3256,-6.0,-20.0,1.1928,37.4
gamma_0,104,167,Execute_Ready_Job,True,7.080973,-7.4856,-6.0,-20.0,0.9928,36.6
gamma_0,104,168,Execute_Ready_Job,True,7.076973,-7.4856,-6.0,-20.0,0.9928,36.6
gamma_0,104,169,Execute_Ready_Job,True,7.072973,-7.4856,-6.0,-20.0,0.9928,36.6
gamma_0,104,170,Execute_Ready_Job,True,7.064973,-7.4808,-6.0,-20.0,0.9904,36.6
gamma_0,104,171,Execute_Ready_Job,True,7.070973,-7.4808,-6.0,-20.0,0.9904,36.6
gamma_0,104,172,Execute_Ready_Job,True,7.082973,-7.3248,-6.0,-20.0,1.1924,36.2
gamma_0,104,173,Execute_Ready_Job,True,7.084973,-7.4848,-6.0,-20.0,0.9924,35.4
gamma_0,104,174,Execute_Ready_Job,True,7.092973,-7.4848,-6.0,-20.0,0.9924,35.4
gamma_0,104,175,Execute_Ready_Job,True,7.098973,-7.4784,-6.0,-20.0,0.9892,35.4
gamma_0,104,176,Execute_Ready_Job,True,7.092973,-7.4784,-6.0,-20.0,0.9892,35.4
gamma_0,104,177,Execute_Ready_Job,True,7.080973,-7.4784,-6.0,-20.0,0.9892,35.4
gamma_0,104,178,Execute_Ready_Job,True,7.088973,-7.3212,-6.0,-20.0,1.1906,36.2
gamma_0,104,179,Scale_Up,False,7.088973,-7.4812,133.2212,-20.0,0.9906,35.4
gamma_0,104,180,Execute_Ready_Job,True,7.078973,-7.4812,-25.0,-20.0,0.9906,35.4
gamma_0,104,181,Execute_Ready_Job,True,7.082973,-7.4812,-25.0,-20.0,0.9906,35.4
gamma_0,104,182,Execute_Ready_Job,True,7.092973,-7.4812,-6.0,-20.0,0.9906,35.4
gamma_0,104,183,Execute_Ready_Job,True,7.090973,-7.4868,-6.0,-20.0,0.9934,35.4
gamma_0,104,184,Execute_Ready_Job,True,7.104973,-7.4868,-6.0,-20.0,0.9934,35.4
gamma_0,104,185,Execute_Ready_Job,True,7.092973,-7.4868,-6.0,-20.0,0.9934,35.4
gamma_0,104,186,Execute_Ready_Job,True,7.100973,-7.4856,-6.0,-20.0,0.9928,35.4
gamma_0,104,187,Execute_Ready_Job,True,7.110973,-7.4856,-6.0,-20.0,0.9928,35.4
gamma_0,104,188,Execute_Ready_Job,True,7.102973,-7.4856,-6.0,-20.0,0.9928,35.4
gamma_0,104,189,Scale_Up,False,7.104973,-7.4856,128.8656,-20.0,0.9928,35.4
gamma_0,104,190,Execute_Ready_Job,True,7.108973,-7.4856,-25.0,-20.0,0.9928,35.4
gamma_0,104,191,Execute_Ready_Job,True,7.120973,-7.4856,-25.0,-20.0,0.9928,35.4
gamma_0,104,192,Execute_Ready_Job,True,7.116973,-7.4856,-6.0,-20.0,0.9928,35.4
gamma_0,104,193,Execute_Ready_Job,True,7.122973,-7.4796,-6.0,-20.0,0.9898,35.4
gamma_0,104,194,Execute_Ready_Job,True,7.122973,-7.4796,-6.0,-20.0,0.9898,35.4
gamma_0,104,195,Execute_Ready_Job,True,7.112973,-7.4796,-6.0,-20.0,0.9898,35.4
gamma_0,104,196,Execute_Ready_Job,True,7.112973,-7.4796,-6.0,-20.0,0.9898,35.4
gamma_0,104,197,Execute_Ready_Job,True,7.120973,-7.4796,-6.0,-20.0,0.9898,35.4
gamma_0,104,198,Execute_Ready_Job,True,7.106973,-7.4908,-6.0,-20.0,0.9954,35.4
gamma_0,104,199,Execute_Ready_Job,True,7.114973,-7.4908,-6.0,-20.0,0.9954,35.4
gamma_0,104,200,Execute_Ready_Job,True,7.104973,-7.4908,-6.0,-20.0,0.9954,35.4
gamma_0,104,201,Scale_Up,False,7.098973,-7.4908,119.6308,-20.0,0.9954,35.4
gamma_0,104,202,Execute_Ready_Job,True,7.088973,-7.4908,-25.0,-20.0,0.9954,35.4
gamma_0,104,203,Execute_Ready_Job,True,7.082973,-7.4888,-25.0,-20.0,0.9944,34.2
gamma_0,104,204,Execute_Ready_Job,True,7.068973,-7.4888,-6.0,-20.0,0.9944,34.2
gamma_0,104,205,Execute_Ready_Job,True,7.066973,-7.4888,-6.0,-20.0,0.9944,34.2
gamma_0,104,206,Scale_Up,False,7.072973,-7.4888,119.5888,-20.0,0.9944,34.2
gamma_0,104,207,Execute_Ready_Job,True,7.068973,-7.4888,-25.0,-20.0,0.9944,34.2
gamma_0,104,208,Execute_Ready_Job,True,7.078973,-7.4888,-25.0,-20.0,0.9944,34.2
gamma_0,104,209,Scale_Up,False,-10000.0,-7.4888,245.2288,-20.0,0.9944,34.2
gamma_0,104,210,Execute_Ready_Job,True,7.074973,-7.4888,-25.0,-20.0,0.9944,34.2
gamma_0,104,211,Execute_Ready_Job,True,7.072973,-7.4796,-25.0,-20.0,0.9898,33.0
gamma_0,104,212,Scale_Up,False,7.078973,-7.4796,113.8196,-20.0,0.9898,33.0
gamma_0,104,213,Execute_Ready_Job,True,7.084973,-7.4796,-25.0,-20.0,0.9898,33.0
gamma_0,104,214,Execute_Ready_Job,True,7.080973,-7.4848,-25.0,-20.0,0.9924,33.0
